ZIP,CITY,COUNTY,STATE
28339,Erwin,Harnett,North Carolina
27850,Littleton,Halifax,North Carolina
27571,Rolesville,Wake,North Carolina
27258,Haw River,Alamance,North Carolina
27310,Oak Ridge,Guilford,North Carolina
28382,Roseboro,Sampson,North Carolina
28604,Banner Elk,Avery,North Carolina
28204,Charlotte,Mecklenburg,North Carolina
28445,Holly Ridge,Onslow,North Carolina
28761,Nebo,Mcdowell,North Carolina
27572,Rougemont,Durham,North Carolina
27837,Grimesland,Pitt,North Carolina
27583,Timberlake,Person,North Carolina
28310,Fort Bragg,Cumberland,North Carolina
28429,Castle Hayne,New Hanover,North Carolina
28762,Old Fort,Mcdowell,North Carolina
28431,Chadbourn,Columbus,North Carolina
28371,Parkton,Robeson,North Carolina
27505,Broadway,Lee,North Carolina
27043,Pinnacle,Stokes,North Carolina
28705,Bakersville,Mitchell,North Carolina
28572,Pink Hill,Lenoir,North Carolina
28782,Tryon,Polk,North Carolina
28651,Millers Creek,Wilkes,North Carolina
28458,Rose Hill,Duplin,North Carolina
27313,Pleasant Garden,Guilford,North Carolina
28675,Sparta,Alleghany,North Carolina
28428,Carolina Beach,New Hanover,North Carolina
27807,Bailey,Nash,North Carolina
28530,Grifton,Pitt,North Carolina
28073,Grover,Cleveland,North Carolina
28722,Columbus,Polk,North Carolina
27306,Mount Gilead,Montgomery,North Carolina
27350,Sophia,Randolph,North Carolina
27503,Bahama,Durham,North Carolina
27521,Coats,Harnett,North Carolina
28386,Shannon,Robeson,North Carolina
28135,Polkton,Anson,North Carolina
28673,Sherrills Ford,Catawba,North Carolina
27020,Hamptonville,Yadkin,North Carolina
27299,Linwood,Davidson,North Carolina
28469,Ocean Isle Beach,Brunswick,North Carolina
28097,Locust,Stanly,North Carolina
27509,Butner,Granville,North Carolina
27855,Murfreesboro,Hertford,North Carolina
27605,Raleigh,Wake,North Carolina
28124,Mount Pleasant,Cabarrus,North Carolina
28544,Midway Park,Onslow,North Carolina
28642,Jonesville,Yadkin,North Carolina
28366,Newton Grove,Sampson,North Carolina
28391,Stedman,Cumberland,North Carolina
27349,Snow Camp,Alamance,North Carolina
27013,Cleveland,Rowan,North Carolina
28789,Whittier,Jackson,North Carolina
28305,Fayetteville,Cumberland,North Carolina
28678,Stony Point,Alexander,North Carolina
28609,Catawba,Catawba,North Carolina
28394,Vass,Moore,North Carolina
27851,Lucama,Wilson,North Carolina
28129,Oakboro,Stanly,North Carolina
28163,Stanfield,Stanly,North Carolina
27379,Yanceyville,Caswell,North Carolina
28468,Sunset Beach,Brunswick,North Carolina
28018,Bostic,Rutherford,North Carolina
28433,Clarkton,Bladen,North Carolina
27011,Boonville,Yadkin,North Carolina
28543,Tarawa Terrace,Onslow,North Carolina
27544,Kittrell,Vance,North Carolina
28341,Faison,Duplin,North Carolina
27891,Whitakers,Nash,North Carolina
28640,Jefferson,Ashe,North Carolina
28901,Andrews,Cherokee,North Carolina
28636,Hiddenite,Alexander,North Carolina
28634,Harmony,Iredell,North Carolina
28356,Linden,Cumberland,North Carolina
27341,Seagrove,Randolph,North Carolina
28478,Willard,Pender,North Carolina
27921,Camden,Camden,North Carolina
27809,Battleboro,Edgecombe,North Carolina
28338,Ellerbe,Richmond,North Carolina
27864,Pinetops,Edgecombe,North Carolina
27581,Stem,Granville,North Carolina
28351,Laurel Hill,Scotland,North Carolina
27209,Biscoe,Montgomery,North Carolina
28555,Maysville,Jones,North Carolina
27830,Fremont,Wayne,North Carolina
27937,Gates,Gates,North Carolina
27235,Colfax,Guilford,North Carolina
28756,Mill Spring,Polk,North Carolina
27243,Efland,Orange,North Carolina
27871,Robersonville,Martin,North Carolina
27563,Norlina,Warren,North Carolina
28318,Autryville,Sampson,North Carolina
27805,Aulander,Bertie,North Carolina
28323,Bunnlevel,Harnett,North Carolina
27027,Mayodan,Rockingham,North Carolina
27976,South Mills,Camden,North Carolina
27233,Climax,Guilford,North Carolina
28420,Ash,Brunswick,North Carolina
28692,Vilas,Watauga,North Carolina
27810,Belhaven,Beaufort,North Carolina
27925,Columbia,Tyrrell,North Carolina
28585,Trenton,Jones,North Carolina
27541,Hurdle Mills,Person,North Carolina
27019,Germanton,Stokes,North Carolina
28643,Lansing,Ashe,North Carolina
27874,Scotland Neck,Halifax,North Carolina
28160,Spindale,Rutherford,North Carolina
27050,Tobaccoville,Forsyth,North Carolina
28676,State Road,Surry,North Carolina
28456,Riegelwood,Columbus,North Carolina
28344,Godwin,Cumberland,North Carolina
28594,Emerald Isle,Carteret,North Carolina
28726,East Flat Rock,Henderson,North Carolina
28741,Highlands,Macon,North Carolina
28670,Ronda,Wilkes,North Carolina
28098,Lowell,Gaston,North Carolina
27924,Colerain,Bertie,North Carolina
28453,Magnolia,Duplin,North Carolina
27248,Franklinville,Randolph,North Carolina
27311,Pelham,Caswell,North Carolina
27229,Candor,Montgomery,North Carolina
27839,Halifax,Halifax,North Carolina
28751,Maggie Valley,Haywood,North Carolina
27281,Jackson Springs,Moore,North Carolina
27880,Sims,Wilson,North Carolina
28441,Garland,Sampson,North Carolina
27831,Garysburg,Northampton,North Carolina
28533,Cherry Point,Craven,North Carolina
28605,Blowing Rock,Watauga,North Carolina
28790,Zirconia,Henderson,North Carolina
28654,Moravian Falls,Wilkes,North Carolina
28032,Cramerton,Gaston,North Carolina
28701,Alexander,Buncombe,North Carolina
27053,Westfield,Surry,North Carolina
27207,Bear Creek,Chatham,North Carolina
28512,Atlantic Beach,Carteret,North Carolina
27024,Lowgap,Surry,North Carolina
27283,Julian,Guilford,North Carolina
27845,Jackson,Northampton,North Carolina
28137,Richfield,Stanly,North Carolina
28742,Horse Shoe,Henderson,North Carolina
28033,Crouse,Lincoln,North Carolina
28729,Etowah,Henderson,North Carolina
27846,Jamesville,Martin,North Carolina
28508,Albertson,Duplin,North Carolina
27852,Macclesfield,Edgecombe,North Carolina
28635,Hays,Wilkes,North Carolina
28464,Teachey,Duplin,North Carolina
27009,Belews Creek,Forsyth,North Carolina
28773,Saluda,Polk,North Carolina
28159,Spencer,Rowan,North Carolina
27959,Nags Head,Dare,North Carolina
27326,Ruffin,Rockingham,North Carolina
28525,Deep Run,Lenoir,North Carolina
27832,Gaston,Northampton,North Carolina
28905,Marble,Cherokee,North Carolina
27939,Grandy,Currituck,North Carolina
27883,Stantonsburg,Wilson,North Carolina
27844,Hollister,Halifax,North Carolina
28526,Dover,Craven,North Carolina
28521,Chinquapin,Duplin,North Carolina
27356,Star,Montgomery,North Carolina
28373,Pinebluff,Moore,North Carolina
28088,Landis,Rowan,North Carolina
28454,Maple Hill,Pender,North Carolina
28167,Union Mills,Rutherford,North Carolina
27553,Manson,Vance,North Carolina
27054,Woodleaf,Rowan,North Carolina
27110,Winston Salem,Forsyth,North Carolina
28626,Fleetwood,Ashe,North Carolina
27812,Bethel,Pitt,North Carolina
27890,Weldon,Halifax,North Carolina
28450,Lake Waccamaw,Columbus,North Carolina
28071,Gold Hill,Rowan,North Carolina
27109,Winston Salem,Forsyth,North Carolina
28669,Roaring River,Wilkes,North Carolina
27559,Moncure,Chatham,North Carolina
28515,Bayboro,Pamlico,North Carolina
28480,Wrightsville Beach,New Hanover,North Carolina
28349,Kenansville,Duplin,North Carolina
28357,Lumber Bridge,Robeson,North Carolina
28689,Union Grove,Iredell,North Carolina
28369,Orrum,Robeson,North Carolina
28396,Wagram,Scotland,North Carolina
27806,Aurora,Beaufort,North Carolina
28618,Deep Gap,Watauga,North Carolina
27007,Ararat,Surry,North Carolina
28582,Stella,Carteret,North Carolina
28455,Nakina,Columbus,North Carolina
28571,Oriental,Pamlico,North Carolina
28709,Barnardsville,Buncombe,North Carolina
27970,Roper,Washington,North Carolina
28423,Bolton,Columbus,North Carolina
28125,Mount Ulla,Rowan,North Carolina
28133,Peachland,Anson,North Carolina
28746,Lake Lure,Rutherford,North Carolina
28763,Otto,Macon,North Carolina
27355,Staley,Randolph,North Carolina
28119,Morven,Anson,North Carolina
28665,Purlear,Wilkes,North Carolina
27986,Winton,Hertford,North Carolina
28020,Casar,Cleveland,North Carolina
28698,Zionville,Watauga,North Carolina
28444,Harrells,Sampson,North Carolina
28430,Cerro Gordo,Columbus,North Carolina
28747,Lake Toxaway,Transylvania,North Carolina
28385,Salemburg,Sampson,North Carolina
27888,Walstonburg,Greene,North Carolina
28660,Olin,Iredell,North Carolina
28435,Currie,Pender,North Carolina
27212,Blanch,Caswell,North Carolina
28523,Cove City,Craven,North Carolina
28622,Elk Park,Avery,North Carolina
28347,Hoffman,Richmond,North Carolina
27562,New Hill,Wake,North Carolina
27816,Castalia,Nash,North Carolina
28436,Delco,Columbus,North Carolina
27808,Bath,Beaufort,North Carolina
27950,Knotts Island,Currituck,North Carolina
28395,Wade,Cumberland,North Carolina
27878,Sharpsburg,Nash,North Carolina
27820,Conway,Northampton,North Carolina
28684,Todd,Ashe,North Carolina
27231,Cedar Grove,Orange,North Carolina
27980,Tyner,Chowan,North Carolina
28538,Hookerton,Greene,North Carolina
28743,Hot Springs,Madison,North Carolina
28091,Lilesville,Anson,North Carolina
27865,Pinetown,Beaufort,North Carolina
28393,Turkey,Sampson,North Carolina
28399,White Oak,Bladen,North Carolina
28717,Cashiers,Jackson,North Carolina
27814,Blounts Creek,Beaufort,North Carolina
27507,Bullock,Granville,North Carolina
28617,Crumpler,Ashe,North Carolina
28529,Grantsboro,Pamlico,North Carolina
27935,Eure,Gates,North Carolina
28783,Tuckasegee,Jackson,North Carolina
28685,Traphill,Wilkes,North Carolina
28615,Creston,Ashe,North Carolina
27897,Woodland,Northampton,North Carolina
27824,Engelhard,Hyde,North Carolina
27929,Currituck,Currituck,North Carolina
28449,Kure Beach,New Hanover,North Carolina
27343,Semora,Person,North Carolina
27046,Sandy Ridge,Stokes,North Carolina
28573,Pollocksville,Jones,North Carolina
27315,Providence,Caswell,North Carolina
28447,Ivanhoe,Sampson,North Carolina
27981,Wanchese,Dare,North Carolina
27208,Bennett,Chatham,North Carolina
27928,Creswell,Washington,North Carolina
27869,Rich Square,Northampton,North Carolina
27818,Como,Hertford,North Carolina
28637,Hildebran,Burke,North Carolina
27926,Corapeake,Gates,North Carolina
28693,Warrensville,Ashe,North Carolina
27551,Macon,Warren,North Carolina
27252,Goldston,Chatham,North Carolina
27860,Pantego,Beaufort,North Carolina
28438,Evergreen,Columbus,North Carolina
27305,Milton,Caswell,North Carolina
27291,Leasburg,Caswell,North Carolina
28421,Atkinson,Pender,North Carolina
28679,Sugar Grove,Watauga,North Carolina
27849,Lewiston Woodville,Bertie,North Carolina
28619,Drexel,Burke,North Carolina
28392,Tar Heel,Bladen,North Carolina
28623,Ennice,Alleghany,North Carolina
27920,Buxton,Dare,North Carolina
28072,Granite Quarry,Rowan,North Carolina
28510,Arapahoe,Pamlico,North Carolina
28624,Ferguson,Wilkes,North Carolina
28606,Boomer,Wilkes,North Carolina
28682,Terrell,Catawba,North Carolina
27979,Sunbury,Gates,North Carolina
28343,Gibson,Scotland,North Carolina
27842,Henrico,Northampton,North Carolina
27047,Siloam,Surry,North Carolina
27829,Fountain,Pitt,North Carolina
28442,Hallsboro,Columbus,North Carolina
28902,Brasstown,Clay,North Carolina
28363,Marston,Richmond,North Carolina
27508,Bunn,Franklin,North Carolina
28432,Clarendon,Columbus,North Carolina
27242,Eagle Springs,Moore,North Carolina
27974,Shiloh,Camden,North Carolina
27016,Danbury,Stokes,North Carolina
27884,Stokes,Pitt,North Carolina
28766,Penrose,Transylvania,North Carolina
28531,Harkers Island,Carteret,North Carolina
27947,Jarvisburg,Currituck,North Carolina
27938,Gatesville,Gates,North Carolina
28683,Thurmond,Wilkes,North Carolina
27876,Seaboard,Northampton,North Carolina
27973,Shawboro,Currituck,North Carolina
28009,Badin,Stanly,North Carolina
27709,Durham,Durham,North Carolina
28772,Rosman,Transylvania,North Carolina
28644,Laurel Springs,Ashe,North Carolina
27957,Merry Hill,Bertie,North Carolina
28611,Collettsville,Caldwell,North Carolina
28006,Alexis,Gaston,North Carolina
27022,Lawsonville,Stokes,North Carolina
27843,Hobgood,Halifax,North Carolina
28439,Fair Bluff,Columbus,North Carolina
27857,Oak City,Martin,North Carolina
27919,Belvidere,Perquimans,North Carolina
27946,Hobbsville,Gates,North Carolina
28627,Glade Valley,Alleghany,North Carolina
28556,Merritt,Pamlico,North Carolina
28909,Warne,Clay,North Carolina
28101,Mc Adenville,Gaston,North Carolina
27885,Swanquarter,Hyde,North Carolina
27866,Pleasant Hill,Northampton,North Carolina
27314,Prospect Hill,Caswell,North Carolina
27936,Frisco,Dare,North Carolina
28434,Council,Bladen,North Carolina
27927,Corolla,Currituck,North Carolina
27014,Cooleemee,Davie,North Carolina
27826,Fairfield,Hyde,North Carolina
28774,Sapphire,Transylvania,North Carolina
28448,Kelly,Bladen,North Carolina
28452,Longwood,Brunswick,North Carolina
27953,Manns Harbor,Dare,North Carolina
28649,Mc Grady,Wilkes,North Carolina
27916,Aydlett,Currituck,North Carolina
28740,Green Mountain,Yancey,North Carolina
27923,Coinjock,Currituck,North Carolina
27966,Powells Point,Currituck,North Carolina
27813,Black Creek,Wilson,North Carolina
28527,Ernul,Craven,North Carolina
28736,Glenville,Jackson,North Carolina
28781,Topton,Cherokee,North Carolina
27531,Goldsboro,Wayne,North Carolina
28631,Grassy Creek,Ashe,North Carolina
28017,Boiling Springs,Cleveland,North Carolina
27862,Pendleton,Northampton,North Carolina
28007,Ansonville,Anson,North Carolina
27960,Ocracoke,Hyde,North Carolina
27922,Cofield,Hertford,North Carolina
27555,Micro,Johnston,North Carolina
27964,Point Harbor,Currituck,North Carolina
27942,Harrellsville,Hertford,North Carolina
27847,Kelford,Bertie,North Carolina
27917,Barco,Currituck,North Carolina
28579,Smyrna,Carteret,North Carolina
28511,Atlantic,Carteret,North Carolina
28528,Gloucester,Carteret,North Carolina
28663,Piney Creek,Alleghany,North Carolina
27568,Pine Level,Johnston,North Carolina
27042,Pine Hall,Stokes,North Carolina
28325,Calypso,Duplin,North Carolina
27853,Margarettsville,Northampton,North Carolina
28308,Pope A F B,Cumberland,North Carolina
27956,Maple,Currituck,North Carolina
28671,Rutherford College,Burke,North Carolina
27872,Roxobel,Bertie,North Carolina
28076,Henrietta,Rutherford,North Carolina
28575,Salter Path,Carteret,North Carolina
28668,Roaring Gap,Alleghany,North Carolina
27875,Scranton,Hyde,North Carolina
28628,Glen Alpine,Burke,North Carolina
28077,High Shoals,Gaston,North Carolina
27943,Hatteras,Dare,North Carolina
28702,Almond,Swain,North Carolina
28332,Dublin,Bladen,North Carolina
27941,Harbinger,Currituck,North Carolina
27915,Avon,Dare,North Carolina
28745,Lake Junaluska,Haywood,North Carolina
27873,Saratoga,Wilson,North Carolina
27582,Stovall,Granville,North Carolina
28553,Marshallberg,Carteret,North Carolina
27965,Poplar Branch,Currituck,North Carolina
27985,Winfall,Perquimans,North Carolina
28718,Cedar Mountain,Transylvania,North Carolina
28581,Stacy,Carteret,North Carolina
28667,Rhodhiss,Caldwell,North Carolina
28519,Bridgeton,Craven,North Carolina
28109,Misenheimer,Stanly,North Carolina
28577,Sealevel,Carteret,North Carolina
27840,Hamilton,Martin,North Carolina
28708,Balsam Grove,Transylvania,North Carolina
27879,Simpson,Pitt,North Carolina
28583,Stonewall,Pamlico,North Carolina
28646,Linville,Avery,North Carolina
28775,Scaly Mountain,Macon,North Carolina
28735,Gerton,Henderson,North Carolina
28330,Cordova,Richmond,North Carolina
28524,Davis,Carteret,North Carolina
28587,Vandemere,Pamlico,North Carolina
27819,Conetoe,Edgecombe,North Carolina
28520,Cedar Island,Carteret,North Carolina
27556,Middleburg,Vance,North Carolina
28089,Lattimore,Cleveland,North Carolina
27821,Edward,Beaufort,North Carolina
28342,Falcon,Cumberland,North Carolina
28554,Maury,Greene,North Carolina
28169,Waco,Cleveland,North Carolina
28707,Balsam,Jackson,North Carolina
28662,Pineola,Avery,North Carolina
27978,Stumpy Point,Dare,North Carolina
28720,Chimney Rock,Rutherford,North Carolina
27967,Powellsville,Bertie,North Carolina
28552,Lowland,Pamlico,North Carolina
28616,Crossnore,Avery,North Carolina
28375,Proctorville,Robeson,North Carolina
28108,Mineral Springs,Union,North Carolina
27881,Speed,Edgecombe,North Carolina
28350,Lakeview,Moore,North Carolina
27968,Rodanthe,Dare,North Carolina
28666,Icard,Burke,North Carolina
28749,Little Switzerland,Mcdowell,North Carolina
28589,Williston,Carteret,North Carolina
28367,Norman,Richmond,North Carolina
28757,Montreat,Buncombe,North Carolina
28102,Mc Farlan,Anson,North Carolina
27972,Salvo,Dare,North Carolina
28537,Hobucken,Pamlico,North Carolina
28039,East Spencer,Rowan,North Carolina
27201,Alamance,Alamance,North Carolina
27827,Falkland,Pitt,North Carolina
27982,Waves,Dare,North Carolina
28424,Brunswick,Columbus,North Carolina
